pair_id	sid	tid	speaker	utt	sum	interval_sum_label	interval_last_label
PP1394	2	4	PP1394-B	今年の水瓶座は上り調子なので、ガンガン前進あるのみだそうですよ。何か始めるといいんじゃないですかね。		5日後	5日後
PP1394	2	5	PP1394-A	じゃあ、久しぶりに昔の野球メンバー集めて、また草野球大会でもやろうかな。	私は草野球をしたいです。	5日後	5日後
PP1394	2	6	PP1394-B	野球かっこいいですね。私はまだ小学生なので、もっと大きくなったら参加してみたいです。	私は小学生です。私はいつか野球をしたいです。	5日後	5日後
PP1394	2	7	PP1394-A	すぐ大きくなるよ。背だって、この前よりも少し伸びたんじゃないですか？		5日後	5日後
PP1394	2	8	PP1394-B	そうだといいんですけど。あなたは背が高いんですか？		5日後	5日後
PP1394	2	9	PP1394-A	普通くらいかな。坊さんの格好をすると、横に大きく見えるけど、実際は普通体型だと思います。	私の身長や体格は普通です。私はお坊さんです。	5日後	5日後
PP1394	2	10	PP1394-B	お坊さんなんですね、すごいなー。お寺に住んでいるんですよね？		5日後	5日後
PP1394	2	11	PP1394-A	はい、親と一緒ですけどね。そうそう、あと、ぴよちゃんも家族か。	私はお寺に親と一緒に住んでいます。	5日後	5日後
PP1394	2	12	PP1394-B	そうだぴよちゃん、大きくなりました？今度写真見せてください。		5日後	5日後
PP1394	3	1	PP1394-A	ぴよちゃんに餌をあげてきました。結構食欲旺盛なんですよ。	私はペットを飼っています。	5日後_3時間後	3時間後
PP1394	3	2	PP1394-B	いっぱい食べるんですね。ぴよちゃんって大きくなるんですか？		5日後_3時間後	3時間後
PP1394	3	3	PP1394-A	大きくなりますよ。アヒルですからね。	私はアヒルを飼っています。	5日後_3時間後	3時間後
PP1394	3	4	PP1394-B	ぴよちゃんアヒルだったんですね！大声で鳴きますか？		5日後_3時間後	3時間後
PP1394	3	5	PP1394-A	大声では鳴きませんが、毎日グワグワ言ってますね。これからの成長が楽しみです。		5日後_3時間後	3時間後
PP1394	3	6	PP1394-B	楽しみですね！わたしはニンジンが嫌いなんですが、ぴよちゃんって好き嫌いしたことありますか？	私は人参が嫌いです。	5日後_3時間後	3時間後
PP1394	3	7	PP1394-A	今のところ好き嫌いはなさそうですね。ニンジンは私も小さい頃苦手でしたが、大きくなったら食べられるようになりましたよ。	私は昔人参が苦手でした。私は今なら人参を食べられます。	5日後_3時間後	3時間後
PP1394	3	8	PP1394-B	そうなんですね！ニンジンって変な味がして苦手なんです。好き嫌いしたら大きくなれないですよね。	私は人参が苦手です。	5日後_3時間後	3時間後
PP1394	3	9	PP1394-A	そうですね。できれば何でも食べた方が大きくなれますし、体にも良いですよ。身長だって伸びるし。		5日後_3時間後	3時間後
PP1394	3	10	PP1394-B	そっかー。頑張って食べてみます！ニンジンが入った野菜ジュースは甘くて好きです！	私は人参入りの野菜ジュースを飲みます。	5日後_3時間後	3時間後
PP1394	3	11	PP1394-A	最初はそういうものから入っていくのも良いですね！私も両親と一緒に野菜ジュースはよく飲みます。	私には両親がいます。私は野菜ジュースを飲みます。	5日後_3時間後	3時間後
PP1394	3	12	PP1394-B	美味しいですよねー。		5日後_3時間後	3時間後
PP1394	4	1	PP1394-A	あれからニンジンは食べれてますか？どうやらピヨちゃんも人参は苦手だったみたいです。		5日後_3時間後_4日後	4日後
PP1394	4	2	PP1394-B	ぴよちゃんも私とお揃いですね！私もぴよちゃんと同じで、まだだめです。	私は人参は苦手です。	5日後_3時間後_4日後	4日後
PP1394	4	3	PP1394-A	そっかそっか。そんなにすぐには嫌いだったものを克服することはできないよね。		5日後_3時間後_4日後	4日後
PP1394	4	4	PP1394-B	それがー、将来、人参が好きになれるか占ってみたんですけどー。	私は人参が好きになれるか占いました。	5日後_3時間後_4日後	4日後
PP1394	4	5	PP1394-A	お、どんな結果がでたのかな？		5日後_3時間後_4日後	4日後
PP1394	4	6	PP1394-B	思い叶わずって出ました。人参との恋は実らないみたいです！	私は占いでは人参嫌いは治らないようです。	5日後_3時間後_4日後	4日後
PP1394	4	7	PP1394-A	あちゃー。人参は振られちゃったのか。まぁピヨちゃんにも嫌いな物もあるし、あなたも嫌いな物の１つくらいあってもいいんじゃないかな。わたし個人はそう思うよ。	私は嫌いな物の1つくらいはあってもいいと思います。	5日後_3時間後_4日後	4日後
PP1394	4	8	PP1394-B	ほんと？それでも身長伸びますか？		5日後_3時間後_4日後	4日後
PP1394	4	9	PP1394-A	うん、実の話ね、同居している親父も人参が苦手なんだけれど、親父の伸長は180cmもあるんだよ。	私は身長180cmの父と同居しています。	5日後_3時間後_4日後	4日後
PP1394	4	10	PP1394-B	180cmも！私もそんな風に大きくなれたら、体育のバスケットボールで得点王になれそうです！		5日後_3時間後_4日後	4日後
PP1394	4	11	PP1394-A	そうだね。親父もわたし同様少年野球で大活躍していたそうだから、きっとあなたも得点王になれるさ！	私は少年野球で活躍していました。	5日後_3時間後_4日後	4日後
PP1394	4	12	PP1394-B	やった！お母さんにも今からこの話してきます！		5日後_3時間後_4日後	4日後
PP1394	5	1	PP1394-A	こんにちは。またちょっと久しぶりだね。人参にアタックは続けているの？		5日後_3時間後_4日後_6日後	6日後
PP1394	5	2	PP1394-B	はい、続けてみています。野菜ジュースを人参ジュースにして挑戦してるところなんです。		5日後_3時間後_4日後_6日後	6日後
PP1394	5	3	PP1394-A	お、それは偉いね！実はこの何日かでピヨちゃんが急に大きくなってきてね。なんとこっそり混ぜた人参も食べているみたいなんだ。		5日後_3時間後_4日後_6日後	6日後
PP1394	5	4	PP1394-B	そうなんですか！？そっかー、私、ピヨちゃんに先越されちゃったなー。		5日後_3時間後_4日後_6日後	6日後
PP1394	5	5	PP1394-A	まあ、ピヨちゃんの成長スピードとあなたのの成長スピードは違うからね、マイペースでやればいいよ。人参だけじゃなくってね。		5日後_3時間後_4日後_6日後	6日後
PP1394	5	6	PP1394-B	そうですよね。それに、大きくなるスピードが違うってことは、私はこれから身長が伸びるかもしれませんもんね！		5日後_3時間後_4日後_6日後	6日後
PP1394	5	7	PP1394-A	そうそう、その通りだよ。それに前も言ったけど、人参嫌いでも背は伸びるからね。自分は自分、自信を持って。		5日後_3時間後_4日後_6日後	6日後
PP1394	5	8	PP1394-B	ありがとうございます！自信が出てきました！そういえば、ピヨちゃんって、今何してるんですか？		5日後_3時間後_4日後_6日後	6日後
PP1394	5	9	PP1394-A	うん、ピヨちゃんはすごく体を動かすのが好きみたいでね、庭で放し飼いにしていると、ずっと走り回っているよ。だから余計によく食べるのかな。		5日後_3時間後_4日後_6日後	6日後
PP1394	5	10	PP1394-B	そうなんですね！元気なピヨちゃん、会ってみたいなー。会えたら私も人参あげて良いですか？		5日後_3時間後_4日後_6日後	6日後
PP1394	5	11	PP1394-A	うん、ぜひ会いにきて人参をあげてよ。その頃にはもしかしたら、みにくいアヒルの子のように、白鳥になってしまっているかもしれないね。		5日後_3時間後_4日後_6日後	6日後
PP1394	5	12	PP1394-B	ええ！？そしたらビックリしちゃう！でも、その日を楽しみにしていますね。		5日後_3時間後_4日後_6日後	6日後
PP1417	1	1	PP1417-A	こんにちは、お久しぶりです。最近どうですか？			
PP1417	1	2	PP1417-B	こんにちは！久しぶりだね。元気にやってるよ！私は大阪在住なんだけど、あなたはどこだっけ？	私は大阪に住んでいます。		
PP1417	1	3	PP1417-A	実家は群馬だけど、今は東海のほうで暮らしているよ。今日はお休み？	私は群馬出身ですが、今は東海に住んでいます。		
PP1417	1	4	PP1417-B	うん、今日は休みなんだ。私は翻訳家です。ほとんど、家で翻訳してることが多いかな！最近は料理本の翻訳をしているよ。大阪だから、得意料理はタコ焼き！あなたもお休みなの？	私は翻訳家です。私の得意料理はたこ焼きです。		
PP1417	1	5	PP1417-A	お休みいいね！実は今は仕事中。楽器メーカーに勤めてるんだけど、外回りだから比較的自由なんだ。	私は楽器メーカーに勤務で、外回りの仕事をしています。		
PP1417	1	6	PP1417-B	そうなんだ！私も、見張られてないから、疲れたら趣味の読書したりして、息抜きしてる。音楽が好きなの？	私の趣味は読書です。		
PP1417	1	7	PP1417-A	大当たり！趣味は音楽鑑賞なんだ。だから外回りの時はいつも好きな音楽を聴きながら移動しているよ。読書以外に好きなことはある？	私の趣味は音楽鑑賞です。		
